Game ID,Black Player,White Player,Result,Moves
100021,朴永训,李昌镐,白中盘胜,"[""qd"", ""dd"", ""pq"", ""dp"", ""fc"", ""cf"", ""kc"", ""po"", ""qm"", ""qq"", ""mq"", ""np"", ""qr"", ""nq"", ""qp"", ""qo"", ""pp"", ""oo"", ""pj"", ""jq"", ""cn"", ""fp"", ""bp"", ""od"", ""pf"", ""qc"", ""rc"", ""pc"", ""rb"", ""of"", ""og"", ""nf"", ""pe"", ""lc"", ""lb"", ""mb"", ""kb"", ""ld"", ""kd"", ""cq"", ""ck"", ""db"", ""le"", ""me"", ""lf"", ""ng"", ""oh"", ""nh"", ""fe"", ""je"", ""ke"", ""lh"", ""nr"", ""or"", ""lr"", ""ns"", ""jp"", ""kq"", ""mr"", ""oq"", ""kp"", ""mp"", ""iq"", ""ir"", ""lq"", ""hq"", ""ip"", ""jr"", ""lp"", ""qk"", ""qj"", ""pk"", ""ok"", ""ol"", ""rk"", ""rl"", ""rj"", ""in"", ""km"", ""nk"", ""oj"", ""jm"", ""ll"", ""mm"", ""lm"", ""jk"", ""kj"", ""nj"", ""jj"", ""ij"", ""kk"", ""hc"", ""id"", ""fb"", ""ec"", ""eb"", ""ii"", ""hi"", ""ik"", ""hj"", ""jl"", ""ih"", ""hd"", ""ji"", ""gb"", ""hl"", ""hm"", ""bk"", ""bl"", ""bj"", ""dl"", ""bq"", ""hk"", ""fm"", ""do"", ""hn"", ""gl"", ""gc"", ""hb"", ""dm"", ""fo"", ""ep"", ""cm"", ""eo"", ""cg"", ""cj"", ""df"", ""ce"", ""dh"", ""dk"", ""ek"", ""cl"", ""el"", ""ej"", ""ck"", ""dj"", ""ee"", ""eg"", ""eh"", ""cl"", ""bf"", ""be"", ""ck"", ""rp"", ""rq"", ""cl"", ""hp"", ""gp"", ""ck"", ""gm"", ""gk"", ""fi"", ""rm"", ""cl"", ""om"", ""pl"", ""nm"", ""nl"", ""pm"", ""lo"", ""ko"", ""ln"", ""kn"", ""rn"", ""sp"", ""ro"", ""pr"", ""ml"", ""ql"", ""nn"", ""ck"", ""rd"", ""re"", ""cl"", ""hr"", ""gq"", ""ck"", ""rr"", ""rs"", ""cl"", ""em"", ""en"", ""dn"", ""bg"", ""bh"", ""dg"", ""ag"", ""fg"", ""bc"", ""dc"", ""fh"", ""gg"", ""gh"", ""hh"", ""hf"", ""hg"", ""ae"", ""ad"", ""bd"", ""af"", ""mo"", ""mn"", ""ae"", ""gd"", ""ib"", ""af"", ""oe"", ""ne"", ""ae"", ""ge"", ""ac"", ""bb"", ""fj"", ""gf"", ""bm"", ""jf"", ""ma"", ""nb"", ""ob"", ""nc"", ""la"", ""pd""]"
100083,李昌镐,金主镐,白2目半胜,"[""pd"", ""dd"", ""pq"", ""dp"", ""fq"", ""cn"", ""pk"", ""mq"", ""kq"", ""pp"", ""qp"", ""qq"", ""oq"", ""qo"", ""rp"", ""qr"", ""ro"", ""po"", ""rr"", ""no"", ""pr"", ""nq"", ""op"", ""oo"", ""ip"", ""nc"", ""qf"", ""pb"", ""fc"", ""cf"", ""lc"", ""qc"", ""oc"", ""ob"", ""nd"", ""md"", ""mc"", ""nb"", ""jd"", ""ne"", ""od"", ""nl"", ""nj"", ""re"", ""dr"", ""cq"", ""fe"", ""db"", ""dg"", ""df"", ""fg"", ""je"", ""me"", ""id"", ""ie"", ""ld"", ""ke"", ""kd"", ""jc"", ""le"", ""jf"", ""lf"", ""kc"", ""of"", ""pf"", ""oh"", ""qi"", ""pi"", ""qj"", ""lh"", ""rf"", ""qe"", ""pe"", ""lj"", ""mk"", ""pl"", ""ok"", ""ol"", ""se"", ""rb"", ""ql"", ""qm"", ""rl"", ""eg"", ""eh"", ""ef"", ""cm"", ""dn"", ""cj"", ""cr"", ""fo"", ""ff"", ""dm"", ""fn"", ""em"", ""en"", ""cg"", ""fh"", ""bg"", ""gd"", ""gc"", ""hd"", ""hc"", ""hq"", ""hp"", ""gq"", ""gp"", ""fr"", ""eq"", ""hr"", ""es"", ""np"", ""rq"", ""or"", ""qs"", ""jr"", ""kr"", ""jq"", ""kp"", ""ks"", ""ls"", ""jp"", ""jo"", ""js"", ""lr"", ""fs"", ""iq"", ""ir"", ""er"", ""hs"", ""lm"", ""ln"", ""kn"", ""lo"", ""ko"", ""mm"", ""gg"", ""gf"", ""gh"", ""fi"", ""bf"", ""be"", ""gl"", ""gi"", ""ih"", ""ij"", ""hf"", ""hm"", ""lk"", ""jh"", ""eb"", ""fd"", ""dc"", ""cc"", ""ec"", ""cb"", ""bd"", ""ce"", ""kj"", ""ii"", ""hh"", ""ki"", ""jj"", ""jl"", ""mj"", ""km"", ""os"", ""ji"", ""bm"", ""bn"", ""an"", ""ao"", ""am"", ""bq"", ""bo"", ""ap"", ""hi"", ""gk"", ""ed"", ""ee"", ""he"", ""ge"", ""gj"", ""fj"", ""hj"", ""dh"", ""ei"", ""ek"", ""ej"", ""fk"", ""dk"", ""hk"", ""ae"", ""bc"", ""jg"", ""li"", ""kl"", ""jm"", ""sc"", ""sb"", ""gs"", ""gr"", ""mb"", ""ci"", ""ch"", ""di"", ""dj"", ""bi"", ""bj"", ""af"", ""ag"", ""ah"", ""aj"", ""nr"", ""ns"", ""kf"", ""je"", ""qh"", ""rh"", ""ic"", ""ib"", ""rm"", ""sm"", ""sn"", ""sl"", ""rn"", ""ng"", ""og"", ""nf"", ""mf"", ""nh"", ""oe"", ""ea"", ""fm"", ""el"", ""fl"", ""qg"", ""ni"", ""mi"", ""oj"", ""oi"", ""hb"", ""gb"", ""ni"", ""ad"", ""cd"", ""oi"", ""jb"", ""ia"", ""ni"", ""ml"", ""ll"", ""oi"", ""kk"", ""pj"", ""ph"", ""in"", ""eo"", ""kg"", ""mh"", ""pg"", ""me"", ""gn"", ""hn"", ""go"", ""gm"", ""im"", ""il"", ""ai"", ""ac"", ""da"", ""ca"", ""na"", ""oa"", ""ma"", ""mg"", ""ni"", ""nk"", ""oj"", ""so"", ""sp"", ""pm"", ""lp"", ""mp"", ""bh"", ""af"", ""ae"", ""ad"", ""af"", ""rc"", ""sd"", ""cs"", ""io"", ""jk"", ""fp"", ""dq"", ""rj"", ""rd"", ""sf""]"
100135,林君谚,李昌镐,黑中盘胜,"[""qd"", ""dd"", ""pq"", ""dp"", ""fc"", ""cf"", ""lc"", ""po"", ""qm"", ""qq"", ""mq"", ""np"", ""qr"", ""pp"", ""rq"", ""qp"", ""or"", ""pl"", ""qk"", ""ql"", ""rl"", ""rm"", ""rn"", ""rk"", ""sm"", ""qj"", ""pm"", ""pk"", ""om"", ""rp"", ""oj"", ""nl"", ""nm"", ""mp"", ""ol"", ""nq"", ""nr"", ""lq"", ""mr"", ""oq"", ""pr"", ""rr"", ""rs"", ""sr"", ""kq"", ""lr"", ""kr"", ""kp"", ""ls"", ""lp"", ""iq"", ""ok"", ""nk"", ""nj"", ""ml"", ""mk"", ""jp"", ""kn"", ""in"", ""nl"", ""ll"", ""mn"", ""nk"", ""ms"", ""ns"", ""nl"", ""oo"", ""on"", ""nk"", ""nn"", ""lk"", ""nl"", ""de"", ""nk"", ""ce"", ""cd"", ""bd"", ""ee"", ""df"", ""bc"", ""be"", ""ed"", ""cn"", ""fq"", ""mm"", ""bp"", ""hd"", ""cb"", ""qg"", ""ch"", ""ef"", ""ck"", ""li"", ""nh"", ""en"", ""eh"", ""ff"", ""gh"", ""eb"", ""db"", ""od"", ""qc"", ""pc"", ""gn"", ""el"", ""gl"", ""ej"", ""dj"", ""fo"", ""fj"", ""fk"", ""ei"", ""gk"", ""ek"", ""fl"", ""ge"", ""fe"", ""fd"", ""gd"", ""gc"", ""hg"", ""hc"", ""ic"", ""ib"", ""jc"", ""jb"", ""kb"", ""gb"", ""mg"", ""ng"", ""mf"", ""rd"", ""qe"", ""qb"", ""pi"", ""ri"", ""qh"", ""pj"", ""gq"", ""gr"", ""eq"", ""er"", ""fp"", ""fr"", ""hr"", ""ep"", ""pb"", ""rb"", ""sc"", ""qa"", ""hh"", ""oi"", ""re"", ""sd"", ""pa"", ""rh"", ""bo"", ""nf"", ""ne"", ""jm"", ""bq"", ""ap"", ""cp"", ""cq"", ""co"", ""br"", ""hl"", ""im"", ""hm"", ""hp"", ""gp"", ""jo"", ""io"", ""ip"", ""jq"", ""hn"", ""ho"", ""ii"", ""hi"", ""jk"", ""ki"", ""jn"", ""go"", ""hj"", ""ih"", ""hk"", ""gm"", ""bm"", ""bg"", ""cg"", ""bf"", ""bh"", ""rg"", ""rc"", ""cm"", ""bl"", ""of"", ""ja"", ""ao"", ""aq"", ""ah"", ""ai"", ""ag"", ""cl"", ""dl"", ""ks"", ""js"", ""dk"", ""ar"", ""as"", ""ji"", ""gg"", ""gf"", ""gi"", ""ad"", ""mi"", ""mh"", ""lm"", ""bi"", ""aj"", ""sh"", ""kl"", ""kk"", ""si"", ""sg"", ""sk"", ""ha"", ""ga"", ""ab"", ""ac"", ""cc"", ""dc"", ""bb"", ""cc"", ""ea"", ""ba"", ""da"", ""aa"", ""fb""]"
100194,李昌镐,安祚永,黑中盘胜,"[""qd"", ""dd"", ""pq"", ""dp"", ""fc"", ""cf"", ""kc"", ""qn"", ""qp"", ""pj"", ""fq"", ""cn"", ""pl"", ""ql"", ""pm"", ""qm"", ""pn"", ""qh"", ""jp"", ""pk"", ""dr"", ""lq"", ""cl"", ""fo"", ""cq"", ""di"", ""el"", ""fm"", ""fl"", ""gq"", ""gp"", ""fp"", ""hq"", ""gr"", ""fr"", ""hp"", ""go"", ""hr"", ""gn"", ""gm"", ""fn"", ""em"", ""en"", ""dm"", ""iq"", ""dl"", ""dk"", ""fj"", ""cj"", ""ci"", ""ej"", ""eq"", ""er"", ""fi"", ""bn"", ""ir"", ""hm"", ""hl"", ""gl"", ""bm"", ""hk"", ""il"", ""cm"", ""dn"", ""bo"", ""hn"", ""do"", ""im"", ""co"", ""jq"", ""hm"", ""oc"", ""qg"", ""qf"", ""rg"", ""pg"", ""rf"", ""pf"", ""pc"", ""od"", ""ob"", ""nb"", ""pb"", ""ic"", ""dc"", ""cc"", ""cb"", ""ec"", ""db"", ""eb"", ""ed"", ""fd"", ""ee"", ""fb"", ""cd"", ""de"", ""bd"", ""ef"", ""mb"", ""ip"", ""qo"", ""re"", ""qe"", ""rh"", ""nc"", ""or"", ""np"", ""lc"", ""lb"", ""kd"", ""ld"", ""ke"", ""gj"", ""hi"", ""ik"", ""ji"", ""mr"", ""oo"", ""mq"", ""po"", ""nm"", ""nn"", ""mn"", ""nl"", ""gi"", ""gh"", ""no"", ""on"", ""jc"", ""id"", ""jj"", ""kj"", ""fh"", ""gg"", ""mm"", ""om"", ""kr"", ""lp"", ""lr"", ""kk"", ""kq"", ""kp"", ""jo"", ""jn"", ""ko"", ""io"", ""lo""]"
100259,朴进率,李昌镐,白中盘胜,"[""pd"", ""dp"", ""qp"", ""dd"", ""oq"", ""qf"", ""nc"", ""qj"", ""cn"", ""cl"", ""cf"", ""ch"", ""fq"", ""fp"", ""gp"", ""fo"", ""dq"", ""cq"", ""eq"", ""cp"", ""hq"", ""dm"", ""dh"", ""di"", ""cc"", ""cd"", ""dc"", ""ed"", ""bd"", ""be"", ""bc"", ""ce"", ""fc"", ""qm"", ""ci"", ""cg"", ""qh"", ""hn"", ""qe"", ""ge"", ""pl"", ""ql"", ""pj"", ""re"", ""rd"", ""qi"", ""pi"", ""ph"", ""qg"", ""pk"", ""ok"", ""qk"", ""oh"", ""pe"", ""qd"", ""pg"", ""rf"", ""ol"", ""nk"", ""jq"", ""io"", ""ho"", ""ip"", ""mq"", ""nl"", ""mc"", ""om"", ""og"", ""md"", ""nh"", ""oj"", ""rg"", ""pf"", ""rh"", ""qf"", ""ko"", ""in"", ""im"", ""jm"", ""il"", ""kn"", ""ir"", ""hr"", ""or"", ""nr"", ""nq"", ""pr"", ""op"", ""os"", ""pq"", ""qq"", ""or"", ""dg"", ""df"", ""oq"", ""ln"", ""lm"", ""or"", ""ep"", ""eo"", ""oq"", ""lc"", ""ld"", ""jc"", ""rn"", ""or"", ""bh"", ""bg"", ""oq"", ""pn"", ""oo"", ""on"", ""no"", ""nn"", ""mo"", ""or"", ""pp"", ""oq"", ""rm"", ""mm"", ""ll"", ""mn"", ""lo"", ""jo"", ""jn"", ""po"", ""lp"", ""qr"", ""lq"", ""rr"", ""qo"", ""rl"", ""rq"", ""rj"", ""mr"", ""ps"", ""dj"", ""ei"", ""ck"", ""bl"", ""dl"", ""el"", ""ek"", ""dk"", ""lr"", ""ns"", ""dl"", ""kd"", ""fl"", ""dk"", ""sr"", ""rs"", ""dl"", ""em"", ""nb"", ""dk"", ""sg"", ""si"", ""dl"", ""bi"", ""bj"", ""ah"", ""fi"", ""fh"", ""gi"", ""ii"", ""sf"", ""ml"", ""mk"", ""sh"", ""gh"", ""ig"", ""ij"", ""jj"", ""jk"", ""gk"", ""hj"", ""fk"", ""ej"", ""eh"", ""hf"", ""gc"", ""id"", ""hb"", ""ke"", ""eb"", ""gg"", ""ff"", ""fj"", ""je"", ""jd"", ""kc"", ""ie"", ""mb"", ""cm"", ""dk"", ""ic"", ""ib"", ""dl"", ""le"", ""jf"", ""dk"", ""db"", ""ad"", ""dl"", ""nd"", ""me"", ""dk"", ""bb"", ""ca"", ""dl"", ""ne"", ""mf"", ""dk"", ""da"", ""ac"", ""dl"", ""aj"", ""do"", ""co"", ""bk"", ""ak"", ""cr"", ""br"", ""bm"", ""al"", ""dn"", ""en"", ""bo"", ""am""]"
103336,李泰贤,李昌镐,黑中盘胜,"[""qd"", ""dd"", ""pq"", ""dp"", ""fc"", ""cf"", ""kc"", ""po"", ""qm"", ""qq"", ""mq"", ""pp"", ""pr"", ""ro"", ""pi"", ""qr"", ""jq"", ""od"", ""pc"", ""pe"", ""qe"", ""pg"", ""qf"", ""pf"", ""rh"", ""lf"", ""id"", ""fq"", ""ck"", ""ci"", ""bp"", ""co"", ""bo"", ""cm"", ""dq"", ""eq"", ""dr"", ""bn"", ""dg"", ""df"", ""fg"", ""dj"", ""fj"", ""fk"", ""cg"", ""eg"", ""eh"", ""ef"", ""dh"", ""fh"", ""ej"", ""gh"", ""dk"", ""bg"", ""cj"", ""di"", ""ei"", ""bh"", ""gk"", ""fl"", ""bi"", ""ch"", ""ek"", ""gd"", ""gc"", ""gj"", ""gi"", ""hj"", ""hi"", ""ij"", ""ii"", ""jj"", ""ji"", ""gg"", ""kj"", ""hl"", ""fi"", ""oi"", ""oj"", ""ki"", ""if"", ""ni"", ""ph"", ""kh"", ""oh"", ""nj"", ""nh"", ""mh"", ""mg"", ""lg"", ""mi"", ""ig"", ""jg"", ""jf"", ""hg"", ""ie"", ""hf"", ""je"", ""hd"", ""mj"", ""lh"", ""he"", ""kg"", ""li"", ""mh"", ""lj"", ""ih"", ""me"", ""gf"", ""ge"", ""ff"", ""ed"", ""db"", ""bl"", ""bk"", ""ok"", ""qk"", ""qg"", ""rg"", ""jr"", ""kr"", ""ir"", ""iq"", ""hq"", ""hp"", ""gr"", ""kp"", ""lr"", ""mr"", ""ks"", ""kq"", ""io"", ""br"", ""pj"", ""qj"", ""ip"", ""ln"", ""mo"", ""lo"", ""cp"", ""cq"", ""mp"", ""lq"", ""ls"", ""js"", ""qh"", ""qi"", ""mn"", ""np"", ""ps"", ""mm"", ""on"", ""or"", ""op"", ""nq"", ""eb"", ""ec"", ""cb"", ""dc""]"
103438,李昌镐,宋泰坤,白中盘胜,"[""pd"", ""dp"", ""pq"", ""dc"", ""de"", ""ce"", ""cf"", ""cd"", ""fq"", ""cn"", ""pk"", ""mp"", ""jp"", ""po"", ""oo"", ""pp"", ""op"", ""qq"", ""oq"", ""qr"", ""pn"", ""rn"", ""rm"", ""ro"", ""mn"", ""df"", ""jd"", ""dg"", ""fo"", ""em"", ""gm"", ""lc"", ""le"", ""nd"", ""ne"", ""ke"", ""kd"", ""oe"", ""od"", ""me"", ""nf"", ""mf"", ""md"", ""ld"", ""lf"", ""mc"", ""mg"", ""md"", ""lg"", ""oc"", ""pc"", ""pb"", ""qb"", ""nb"", ""pa"", ""ob"", ""of"", ""pj"", ""jb"", ""kb"", ""rk"", ""nh"", ""ng"", ""ok"", ""pl"", ""mk"", ""oj"", ""kp"", ""ko"", ""jj"", ""hj"", ""je"", ""ie"", ""jf"", ""id"", ""if"", ""hf"", ""hg"", ""gf"", ""ih"", ""fc"", ""gg"", ""cm"", ""dn"", ""ff"", ""nj"", ""oi"", ""oh"", ""pi"", ""ni"", ""ph"", ""pg"", ""qg"", ""kh"", ""cj"", ""ch"", ""dr"", ""ek"", ""kk"", ""jk"", ""bn"", ""bo"", ""bl"", ""jq"", ""kl"", ""jl"", ""kj"", ""ki"", ""km"", ""lj"", ""kq"", ""kr"", ""lp"", ""lq"", ""ej"", ""fk"", ""fj"", ""gk"", ""fg"", ""kp"", ""lo"", ""ip"", ""kq"", ""pf"", ""og"", ""kp"", ""pe"", ""jo"", ""cq"", ""qf"", ""rf"", ""eb"", ""fb"", ""fr"", ""gr"", ""gq"", ""er"", ""fp"", ""eq"", ""ep"", ""gj"", ""dk"", ""kc"", ""lb"", ""ci"", ""ck"", ""bh"", ""bg"", ""dh"", ""bk"", ""cg"", ""bf"", ""bp"", ""ao"", ""in"", ""hr"", ""fs"", ""qm"", ""ol"", ""ch"", ""hk"", ""hl"", ""il"", ""gh"", ""gl"", ""eh"", ""fh"", ""nk"", ""cp"", ""co"", ""cg"", ""gp"", ""sm"", ""qe"", ""re"", ""pm"", ""ql"", ""on"", ""mq"", ""mr"", ""nq"", ""jm"", ""im"", ""ap"", ""aq"", ""hs"", ""gs"", ""pr"", ""bj"", ""ak"", ""ec"", ""db"", ""dd"", ""gn"", ""om"", ""qn"", ""jn"", ""hn"", ""hm"", ""io"", ""ef"", ""cf"", ""ch"", ""ha"", ""ga"", ""ja"", ""ib"", ""eg"", ""ei"", ""ia"", ""hb"", ""ka"", ""nn"", ""pn""]"
103494,李昌镐,韩态熙,白中盘胜,"[""qd"", ""pp"", ""dc"", ""cp"", ""ce"", ""od"", ""mc"", ""qc"", ""qg"", ""pd"", ""rd"", ""ob"", ""jd"", ""rc"", ""qj"", ""eq"", ""dj"", ""cl"", ""nq"", ""qn"", ""pr"", ""qq"", ""kq"", ""hc"", ""fc"", ""he"", ""ic"", ""gc"", ""if"", ""fd"", ""fb"", ""gg"", ""ed"", ""eh"", ""ch"", ""fe"", ""hq"", ""cg"", ""bg"", ""ci"", ""dg"", ""dh"", ""cf"", ""bh"", ""ii"", ""el"", ""ql"", ""qr"", ""gm"", ""lp"", ""no"", ""lq"", ""lr"", ""mo"", ""op"", ""nn"", ""on"", ""po"", ""nm"", ""mn"", ""oo"", ""io"", ""fp"", ""ep"", ""jr"", ""im"", ""jo"", ""jn"", ""ko"", ""iq"", ""ir"", ""hj"", ""fo"", ""ip"", ""gh"", ""ij"", ""cq"", ""gr"", ""hr"", ""co"", ""jl"", ""il"", ""kn"", ""jk"", ""hg"", ""fg"", ""lm"", ""ie"", ""je"", ""lk"", ""mm"", ""jf"", ""kf"", ""jg"", ""kg"", ""jh"", ""ji"", ""kh"", ""kj"", ""lg"", ""kk"", ""ke"", ""lf"", ""kd"", ""kc"", ""mf"", ""le"", ""ld"", ""me"", ""md"", ""ne"", ""nd"", ""lh"", ""li"", ""mg"", ""mh"", ""jj"", ""lg"", ""ik"", ""hk"", ""lh"", ""gq"", ""fk"", ""fl"", ""gl"", ""gp"", ""hf"", ""gf"", ""hi"", ""lg"", ""hp"", ""go"", ""ho"", ""ng""]"
104280,李东勋,李昌镐,黑中盘胜,"[""pd"", ""dp"", ""qp"", ""dd"", ""oq"", ""qf"", ""nc"", ""qo"", ""po"", ""qn"", ""pp"", ""pj"", ""fq"", ""cn"", ""ip"", ""pn"", ""cf"", ""ch"", ""fc"", ""fd"", ""gd"", ""fe"", ""dc"", ""cc"", ""ec"", ""cd"", ""hc"", ""dg"", ""pi"", ""qj"", ""pf"", ""pg"", ""qg"", ""pe"", ""of"", ""qe"", ""oe"", ""rg"", ""qh"", ""rh"", ""qd"", ""hf"", ""on"", ""om"", ""nm"", ""nn"", ""oo"", ""rd"", ""rc"", ""jn"", ""kp"", ""fp"", ""eq"", ""ep"", ""gq"", ""hn"", ""hj"", ""fj"", ""im"", ""jo"", ""jp"", ""hm"", ""fi"", ""ej"", ""hh"", ""jf"", ""gj"", ""dq"", ""eh"", ""fg"", ""eg"", ""df"", ""ef"", ""ff"", ""di"", ""ei"", ""dh"", ""fh"", ""cg"", ""de"", ""bi"", ""jc"", ""ck"", ""mn"", ""ie"", ""if"", ""kd"", ""mp"", ""ki"", ""lq"", ""lo"", ""np"", ""ln"", ""mm"", ""lm"", ""rp"", ""rq"", ""ro"", ""qr"", ""kk"", ""lk"", ""lj"", ""ll"", ""nk"", ""kj"", ""mc"", ""kc"", ""re"", ""gi"", ""qc"", ""pc"", ""qb"", ""be"", ""pb"", ""db"", ""lg"", ""mh"", ""jh"", ""ge"", ""gf"", ""le"", ""ii"", ""ij"", ""gh"", ""kh"", ""hg"", ""ih"", ""lf"", ""me"", ""je"", ""jd"", ""kg"", ""ob"", ""rb"", ""fl""]"
106466,李昌镐,常  昊,黑半目胜,"[""qd"", ""pp"", ""dc"", ""cp"", ""cf"", ""od"", ""oc"", ""nc"", ""pc"", ""md"", ""qf"", ""ic"", ""gc"", ""eq"", ""lc"", ""mb"", ""jd"", ""jc"", ""kc"", ""kb"", ""lb"", ""la"", ""jb"", ""ka"", ""id"", ""ib"", ""hb"", ""ja"", ""co"", ""do"", ""cn"", ""dp"", ""ck"", ""kd"", ""hc"", ""ke"", ""nq"", ""kp"", ""no"", ""oq"", ""mr"", ""lq"", ""op"", ""pq"", ""po"", ""qo"", ""qn"", ""pn"", ""oo"", ""rp"", ""ro"", ""qp"", ""pm"", ""rn"", ""qm"", ""rm"", ""qk"", ""cc"", ""dd"", ""bd"", ""be"", ""cd"", ""db"", ""di"", ""ha"", ""ia"", ""ej"", ""ei"", ""fj"", ""ce"", ""bf"", ""fi"", ""ef"", ""gj"", ""fl"", ""cj"", ""bk"", ""el"", ""em"", ""fm"", ""dl"", ""gl"", ""ek"", ""gk"", ""ln"", ""ff"", ""eg"", ""fg"", ""jn"", ""ip"", ""jk"", ""pe"", ""qe"", ""li"", ""ji"", ""lk"", ""hg"", ""ih"", ""hh"", ""hi"", ""ii"", ""ig"", ""hf"", ""if"", ""ho"", ""km"", ""kn"", ""il"", ""hp"", ""hq"", ""gq"", ""gr"", ""gh"", ""gi"", ""fn"", ""iq"", ""ll"", ""kl"", ""kk"", ""kj"", ""mk"", ""lj"", ""jl"", ""jj"", ""jm"", ""fh"", ""ie"", ""jf"", ""rl"", ""ge"", ""he"", ""og"", ""ni"", ""gd"", ""hd"", ""oi"", ""nh"", ""oh"", ""mj"", ""lh"", ""oj"", ""ng"", ""bo"", ""pj"", ""pk"", ""ob"", ""pb"", ""pa"", ""qa"", ""oa"", ""rb"", ""fc"", ""fb"", ""ch"", ""ee"", ""bp"", ""ap"", ""aq"", ""ao"", ""bq"", ""qh"", ""qi"", ""ri"", ""lr"", ""or"", ""pr"", ""ik"", ""ij"", ""gp"", ""fq"", ""pf"", ""of"", ""ls"", ""ks"", ""gm"", ""dn"", ""dm"", ""fd"", ""ns"", ""ms"", ""qj"", ""pi"", ""bj"", ""bi"", ""hl"", ""io"", ""in"", ""cb"", ""de"", ""bb"", ""ac"", ""ad"", ""ca"", ""ba"", ""ab"", ""da"", ""ea"", ""ec"", ""eb"", ""ga"", ""ag"", ""ah"", ""ae"", ""bg"", ""ca"", ""hk"", ""hm"", ""cg"", ""nj"", ""mp"", ""np"", ""mq"", ""ls"", ""rh"", ""rg"", ""ms"", ""nr"", ""ps"", ""dj"", ""mo"", ""mn"", ""pg"", ""qg"", ""ls"", ""bc"", ""da"", ""fr"", ""er"", ""ca"", ""qb"", ""qc"", ""da"", ""sm"", ""so"", ""ca"", ""ml"", ""mm"", ""da"", ""oe"", ""ne"", ""ca"", ""aa"", ""ac"", ""fo"", ""fp"", ""eo"", ""mh"", ""mg"", ""go"", ""aj"", ""ak"", ""jo"", ""sl"", ""sn"", ""ci"", ""lm"", ""ll"", ""cj"", ""hr"", ""fs"", ""ci"", ""cm"", ""bm"", ""cj"", ""pd"", ""ci"", ""lo"", ""oe"", ""df"", ""af"", ""ai"", ""ag"", ""lp"", ""ko"", ""aj"", ""je"", ""bc"", ""da"", ""jr"", ""ir"", ""ca"", ""ra"", ""sa"", ""da"", ""gb"", ""gf"", ""dg"", ""gg"", ""ca"", ""rj"", ""sh"", ""da"", ""sq"", ""rr"", ""ca"", ""si"", ""sj"", ""da"", ""gs"", ""hs"", ""ca"", ""nl"", ""ok"", ""da"", ""kq"", ""js"", ""ca"", ""kl"", ""km"", ""da"", ""sp"", ""ro"", ""ca"", ""nn"", ""on"", ""da"", ""kr"", ""jq"", ""ca"", ""an"", ""cl"", ""da"", ""en"", ""ep"", ""ca"", ""gn"", ""hn"", ""da"", ""fk"", ""os"", ""ca"", ""bn"", ""cm"", ""da"", ""ph"", ""fe"", ""ca"", ""ab"", ""bc"", ""da"", ""mi"", ""ed"", ""ca"", ""eh"", ""ac"", ""dh""]"
106538,李志贤,李昌镐,白中盘胜,"[""pd"", ""dd"", ""pq"", ""dp"", ""fq"", ""cn"", ""pk"", ""mp"", ""kp"", ""po"", ""oo"", ""pp"", ""op"", ""qq"", ""oq"", ""qr"", ""pn"", ""rn"", ""rm"", ""ro"", ""jd"", ""ip"", ""fo"", ""in"", ""ho"", ""io"", ""kn"", ""il"", ""dm"", ""cm"", ""dl"", ""dq"", ""kl"", ""fm"", ""gm"", ""gn"", ""fn"", ""fl"", ""do"", ""dn"", ""co"", ""eo"", ""en"", ""ep"", ""em"", ""fp"", ""gp"", ""bo"", ""hn"", ""hm"", ""go"", ""gl"", ""di"", ""hq"", ""gq"", ""kq"", ""lq"", ""lp"", ""kr"", ""jq"", ""mq"", ""ko"", ""cl"", ""cg"", ""lo"", ""jp"", ""jj"", ""ij"", ""ii"", ""ji"", ""jh"", ""ki"", ""kj"", ""je"", ""ie"", ""if"", ""hj"", ""ik"", ""li"", ""qd"", ""qc"", ""pc"", ""oc"", ""pe"", ""od"", ""rc"", ""pb"", ""qe"", ""rb"", ""qh"", ""he"", ""nf"", ""kh"", ""dc"", ""og"", ""of"", ""pg"", ""qg"", ""fc"", ""bi"", ""eg"", ""gj"", ""hi"", ""hk"", ""jm"", ""im"", ""fi"", ""ci"", ""dj"", ""fd"", ""gc"", ""me"", ""oi"", ""qj"", ""qk"", ""rj"", ""mo"", ""ld"", ""ce"", ""df"", ""bc"", ""cb"", ""bg"", ""cf"", ""bf"", ""cd"", ""bd"", ""bh"", ""bb"", ""ba"", ""dh"", ""ch"", ""eb"", ""jc"", ""kd"", ""kc"", ""ke"", ""de"", ""ae"", ""ag"", ""mb"", ""mc"", ""lb"", ""lc"", ""rk"", ""qm"", ""sj"", ""ri"", ""pm"", ""ff"", ""ic"", ""nb"", ""kb"", ""jb"", ""nc"", ""rd"", ""qn"", ""sm"", ""rl"", ""pr"", ""er"", ""dr"", ""jr"", ""jn"", ""np"", ""gg"", ""hr"", ""hb"", ""mf"", ""ne"", ""mg"", ""ng"", ""nh"", ""le"", ""lf"", ""ir"", ""is"", ""gr"", ""iq"", ""pj"", ""oj"", ""ir"", ""db"", ""cc"", ""iq"", ""km"", ""lm"", ""ir"", ""cp"", ""bp"", ""iq"", ""ka"", ""na"", ""ir"", ""cq"", ""cr"", ""iq"", ""la"", ""ob"", ""ir"", ""bq"", ""br"", ""iq"", ""ph"", ""oh"", ""ir"", ""pf"", ""hs""]"
