Game ID,Black Player,White Player,Result,Winner,Board Diff,Corner Diff,Territory Diff,Liberty Diff
64956,林圣贤,黑嘉嘉,B+R,B,-1,-1,-2,-4
64992,黑嘉嘉,陈诗渊,W+3.5,W,0,10,1,6
65161,黑嘉嘉,王元均,W+R,W,-2,-4,-1,-36
65498,於之莹,黑嘉嘉,W+R,W,0,3,-1,8
65499,黑嘉嘉,罗洗河,W+R,W,-1,2,-2,10
65528,黑嘉嘉,王鹭,白胜1/4子,W,-2,5,-4,-37
65529,谢峰,黑嘉嘉,B+R,B,3,-3,4,4
65890,黑嘉嘉,於之莹,B+R,B,0,4,-1,-9
66055,谢依旻,黑嘉嘉,黑胜3/4子,B,0,-4,0,-4
66067,黑嘉嘉,朴志恩,W+R,W,-2,-1,-1,0
66099,宋容慧,黑嘉嘉,B+R,B,0,-7,-1,19
66884,黑嘉嘉,李赫,W+R,W,3,4,4,2
67079,谢依旻,黑嘉嘉,白3又1/4子胜,W,-2,-4,-1,8
67169,黑嘉嘉,崔精,W+R,W,-2,8,1,0
67714,向井千瑛,黑嘉嘉,W+R,W,3,0,3,11
67795,李赫,黑嘉嘉,B+R,B,-2,0,-3,-5
68231,崔精,黑嘉嘉,B+R,B,-1,0,-1,10
69655,芮乃伟,黑嘉嘉,B+R,B,-3,1,-5,-11
70002,古力,黑嘉嘉,B+R,B,-1,1,0,19
70113,赵晨宇,黑嘉嘉,白胜1又1/4子,W,-1,6,0,-2
70236,王泽锦,黑嘉嘉,白胜1/4子,W,-1,6,-1,2
70440,黑嘉嘉,檀啸,W+R,W,1,6,4,5
70465,谢尔豪,黑嘉嘉,B+R,B,1,2,2,26
70600,廖元赫,黑嘉嘉,W+R,W,3,5,3,13
70636,古灵益,黑嘉嘉,B+R,B,-1,8,-3,-10
71210,刘星,黑嘉嘉,B+R,B,0,3,-5,24
71212,周元俊,黑嘉嘉,B+R,B,1,1,-1,21
71415,黑嘉嘉,李翔宇,W+R,W,0,5,-1,-7
71553,田瑞祺,黑嘉嘉,W+R,W,-1,2,0,7
71588,黑嘉嘉,宋容慧,B+R,B,-7,1,-5,17
71683,黑嘉嘉,范胤,W+R,W,-2,9,-5,-7
71708,张亚博,黑嘉嘉,B+R,B,0,-1,-10,-10
71843,杨鼎新,黑嘉嘉,B+R,B,-1,-3,-3,-26
72263,黑嘉嘉,吴政娥,B+5.5,B,1,4,0,23
72363,张正平,黑嘉嘉,B+R,B,2,4,1,-19
72370,黑嘉嘉,王晨星,白胜2又1/4子,W,-1,-1,-2,-14
72419,黑嘉嘉,帕维尔,B+R,B,2,-6,1,4
72457,黑嘉嘉,吴荣耀,B+R,B,2,-10,-2,7
75466,黑嘉嘉,王铭琬,黑胜1又3/4子,B,2,-5,4,8
76093,赵惠莲,黑嘉嘉,B+0.5,B,4,-4,5,15
76629,黑嘉嘉,萧正浩,白中盘胜,W,1,-1,1,1
77190,於之莹,黑嘉嘉,黑中盘胜,B,1,-4,1,0
77216,黑嘉嘉,陈一鸣,白中盘胜,W,2,4,2,13
77510,黑嘉嘉,宋容慧,白中盘胜,W,1,5,1,2
79105,郑  岩,黑嘉嘉,黑棋中盘胜,B,0,-6,-6,-9
82481,黑嘉嘉,谢依旻,黑棋超时胜！,B,1,-4,0,-3
86834,於之莹,黑嘉嘉,黑棋中盘胜！,B,2,-2,0,-16
90612,金惠临,黑嘉嘉,黑棋超时胜!,B,2,1,1,5
94312,黑嘉嘉,王晨星,黑6目半胜,B,1,-5,1,2
94318,朴志恩,黑嘉嘉,白中盘胜,W,3,5,2,0
94387,崔  精,黑嘉嘉,黑中盘胜,B,-1,-6,-2,-17
94437,朴志恩,黑嘉嘉,黑中盘胜,B,2,1,1,4
97250,黑嘉嘉,陆敏全,黑中盘胜,B,-5,8,-4,-13
97285,黑嘉嘉,崔  精,白2又1/4子胜,W,0,12,1,10
97412,於之莹,黑嘉嘉,黑中盘胜,B,1,4,-3,13
99965,李  赫,黑嘉嘉,白中盘胜,W,1,-9,1,16
100046,萧正浩,黑嘉嘉,黑1目半胜,B,2,2,2,-7
103147,周尹南,黑嘉嘉,白中盘胜,W,-1,-3,-1,-3
103179,黑嘉嘉,林世民,黑中盘胜,B,0,4,0,-24
103295,林修平,黑嘉嘉,白中盘胜,W,1,1,2,1
103391,萧正浩,黑嘉嘉,黑4目半胜,B,3,-3,1,5
159312,黑嘉嘉,周泓余,黑中盘胜,B,1,1,0,10
159966,崔精,黑嘉嘉,黑中盘胜,B,-1,0,0,14
161260,於之莹,黑嘉嘉,黑中盘胜,B,2,-2,0,-16
161273,黑嘉嘉,青木喜久代,黑中盘胜,B,1,1,1,8
172428,於之莹,黑嘉嘉,黑中盘胜,B,1,2,-2,30
190499,高星,黑嘉嘉,白中盘胜,W,1,0,-1,11
195051,黑嘉嘉,杨子萱,黑中盘胜,B,4,6,4,-10
220582,陈祈睿,黑嘉嘉,黑中盘胜,B,-2,-12,1,11
223092,张凯馨,黑嘉嘉,白中盘胜,W,-3,-1,-3,-18
224031,黑嘉嘉,周俊勋,白中盘胜,W,-2,-1,-10,7
225891,於之莹,黑嘉嘉,黑中盘胜,B,0,-7,0,-5
225894,谢依旻,黑嘉嘉,白中盘胜,W,0,-6,0,4
225926,黑嘉嘉,谢依旻,黑中盘胜,B,1,6,0,5
225942,吴侑珍,黑嘉嘉,黑中盘胜,B,0,-1,-2,-20
230582,於之莹,黑嘉嘉,黑中盘胜,B,1,1,0,21
235123,黑嘉嘉,芮乃伟,白中盘胜,W,-2,-3,-1,16
275648,黃丞毅,黑嘉嘉,白中盘胜,W,-3,-4,2,15
277288,黑嘉嘉,张原荣,黑中盘胜,B,4,5,-2,1
279712,黑嘉嘉,林书阳,白胜0.5目,W,1,5,1,7
283850,宋慧领,黑嘉嘉,黑中盘胜,B,-1,-9,-1,-20
371060,黑嘉嘉,於之莹,白胜1/4子,W,-2,-7,-2,-4
371069,藤泽里菜,黑嘉嘉,白中盘胜,W,-1,-1,-1,-3
371072,王昱华,黑嘉嘉,白胜2又1/4子,W,0,5,-1,11
371431,黑嘉嘉,蔡丞韦,黑胜6.5目,B,2,1,-6,18
371432,黑嘉嘉,林修平,黑胜5.5目,B,2,-1,2,9
371433,许皓鋐,黑嘉嘉,黑胜3.5目,B,0,0,0,-1
371624,陈祈睿,黑嘉嘉,黑胜5.5目,B,-1,-5,3,20
372602,黑嘉嘉,詹品家,黑中盘胜,B,2,-4,1,19
372603,苏圣芳,黑嘉嘉,黑中盘胜,B,1,8,3,-2
372665,黑嘉嘉,张凯馨,黑中盘胜,B,1,5,-1,8
372666,林明,黑嘉嘉,白中盘胜,W,0,6,0,9
372710,黑嘉嘉,苏圣芳,黑中盘胜,B,0,12,0,-15
372753,党希昀,黑嘉嘉,白中盘胜,W,-1,-4,-2,-17
372776,黑嘉嘉,俞俐均,黑中盘胜,B,-1,2,-3,-18
373004,黑嘉嘉,安成浚,白中盘胜,W,1,-1,2,5
373025,黑嘉嘉,薛冠华,白胜3.5目,W,-2,0,-1,-3
373081,黑嘉嘉,鲁佳,白胜1/4子,W,2,0,1,11
391659,郑岩,黑嘉嘉,白中盘胜,W,-1,-2,-3,0
392714,黑嘉嘉,藤泽里菜,白中盘胜,W,1,0,0,-18
410387,於之莹,黑嘉嘉,黑中盘胜,B,0,-6,0,22
410833,黑嘉嘉,藤泽里菜,白中盘胜,W,0,9,2,-6
412285,黑嘉嘉,於之莹,白中盘胜,W,4,0,4,43
412289,陈婉瑜,黑嘉嘉,白中盘胜,W,1,2,2,-1
413333,黑嘉嘉,藤泽里菜,白中盘胜,W,-4,6,-7,-19
459462,黑嘉嘉,吴政娥,黑胜0.5目,B,1,-3,-1,1
468789,黑嘉嘉,金多瑛,白中盘胜,W,-2,-3,-1,-7
472206,黑嘉嘉,董友棠,黑中盘胜,B,1,-2,1,2
476451,黑嘉嘉,陈锋,黑胜3.5目,B,0,3,0,23
480552,牛荣子,黑嘉嘉,白中盘胜,W,-1,5,-3,-14
481243,藤泽里菜,黑嘉嘉,白胜1.5目,W,2,13,2,-20
482068,黑嘉嘉,於之莹,白超时胜,W,1,7,0,-12
492371,许瑞玹,黑嘉嘉,白胜5.5目,W,1,6,12,23
495072,简靖庭,黑嘉嘉,黑中盘胜,B,1,0,1,3
495074,潘阳,黑嘉嘉,白胜3.5目,W,-1,-2,-2,-39
525687,李赫,黑嘉嘉,黑中盘胜,B,0,4,-1,29
536689,黑嘉嘉,谢依旻,黑中盘胜,B,1,-1,1,10
537603,於之莹,黑嘉嘉,黑中盘胜,B,3,2,1,-13
541675,黑嘉嘉,潘阳,黑中盘胜,B,1,4,2,4
548661,卢奕铨,黑嘉嘉,黑中盘胜,B,-1,-2,-1,8
550357,黑嘉嘉,高昀,黑胜5.5目,B,0,1,-9,3
554851,黑嘉嘉,陈首廉,黑中盘胜,B,-7,-8,-4,-26
557708,黑嘉嘉,蔡碧涵,黑胜5又3/4子,B,1,-1,0,-3
559588,唐奕,黑嘉嘉,白中盘胜,W,-5,-3,-4,-2
562293,黑嘉嘉,许皓鋐,白中盘胜,W,2,-1,3,-5
691895,陶然,黑嘉嘉,白中盘胜,W,-3,-2,-3,-11
713790,黑嘉嘉,唐奕,黑胜3/4子,B,2,1,2,1
726820,黑嘉嘉,娜塔莉娅,黑胜10又3/4子,B,-2,5,-3,-6
728025,黑嘉嘉,谢依旻,黑胜3/4子,B,-1,-1,0,18
778101,曹又尹,黑嘉嘉,黑胜1又3/4子,B,-2,-2,-5,-17
780609,黑嘉嘉,高星,黑中盘胜,B,2,3,1,24
984542,上野爱笑美,黑嘉嘉,白中盘胜,W,1,-5,2,10
1103163,仲邑堇,黑嘉嘉,白中盘胜,W,-1,-5,0,4
1111737,黑嘉嘉,李赫,白中盘胜,W,0,1,-1,9
1114634,张子涵,黑嘉嘉,白中盘胜,W,-5,7,-7,-3
1199710,黑嘉嘉,藤泽里菜,黑胜1又3/4子,B,-3,2,-2,2
1206291,於之莹,黑嘉嘉,黑中盘胜,B,-1,4,-2,-6
1212069,黑嘉嘉,向井千瑛,黑棋中盘胜,B,-2,5,-3,-2
1214658,於之莹,黑嘉嘉,黑棋中盘胜,B,3,2,3,18
1337027,潘阳,黑嘉嘉,白棋中盘胜,W,0,-5,2,12
1478488,黑嘉嘉,李小溪,白胜1又1/4子,W,0,3,-4,-16
1754699,李赫,黑嘉嘉,黑棋中盘胜,B,-3,3,-3,4
2000020,芮乃伟,黑嘉嘉,黑中盘胜,B,-2,0,-5,9
2461794,黑嘉嘉,周泓余,白棋中盘胜,W,-2,-1,-2,6
3231173,黑嘉嘉,唐嘉雯,白棋中盘胜,W,-1,1,-5,2
3320967,陆敏全,黑嘉嘉,黑棋中盘胜,B,0,-7,-7,9
4026464,黑嘉嘉,汪雨博,黑棋中盘胜,B,0,-6,0,-10
4031431,芮乃伟,黑嘉嘉,黑棋中盘胜,B,1,-1,1,11
4237663,鲁佳,黑嘉嘉,黑棋中盘胜,B,4,-2,5,3
4468257,黑嘉嘉,曹承亚,白棋中盘胜,W,-5,4,-6,-18
6230382,芮乃伟,黑嘉嘉,白棋中盘胜,W,-1,-3,-1,6
6230396,於之莹,黑嘉嘉,白棋2又1/4子胜,W,7,2,6,33
6241998,黑嘉嘉,金彩瑛,白棋1/4子胜,W,1,0,-1,-19
170,赵惠连,曹薰铉,W+6.5,W,2,-6,1,-19
175,曹薰铉,崔精,W+R,W,1,-7,2,30
635,曹薰铉,金日焕,B+R,B,1,-2,0,7
784,曹薰铉,安官旭,W+0.5,W,0,-4,-3,10
907,曹薰铉,崔哲瀚,W+0.5,W,-1,0,-1,-4
36164,尹燦熙,曹薰铉,黑2.5目胜,B,-4,6,-12,-27
36306,曹薰铉,金恩善,黑中盘胜,B,1,-3,1,16
36335,宋泰坤,曹薰铉,黑胜1目半,B,-3,2,-2,-5
36341,曹薰铉,周俊勋,B+2.5,B,2,4,2,25
36361,曹薰铉,胡耀宇,W+2.5,W,-2,0,1,1
36376,曹薰铉,李玟真,黑中盘胜,B,-1,0,-2,7
36404,曹薰铉,尹泳珉,黑中盘胜,B,0,4,-3,-21
36416,曹薰铉,赵惠莲,黑胜5目半,B,-3,6,-4,-14
36447,曹薰铉,李英信,黑中盘胜,B,0,-2,-1,-21
36475,韩尚勋,曹薰铉,黑中盘胜,B,0,4,3,20
36493,金惠敏,曹薰铉,白中盘胜,W,-2,3,0,6
36496,曹薰铉,朴志恩,白胜半目,W,1,6,0,-12
36499,朴智恩,曹薰铉,黑胜半目,B,1,8,1,-21
36575,李昌镐,曹薰铉,白中盘胜,W,0,4,2,1
36801,元晟溱,曹薰铉,白中盘胜,W,-2,0,-6,-36
36972,曹薰铉,李载雄,黑中盘胜,B,-2,3,0,10
37216,崔基勋,曹薰铉,黑胜4目半,B,0,0,13,-2
37288,李世石,曹薰铉,黑中盘胜,B,0,3,-1,11
37556,曹薰铉,姜东润,白中盘胜,W,2,3,2,33
37588,曹薰铉,李熙星,黑中盘胜,B,4,7,6,-13
37631,陈祖德,曹薰铉,W+R,W,0,-6,-3,-6
37670,聂卫平,曹薰铉,W+R,W,-1,4,-1,1
37849,曹薰铉,刘昌赫,白胜3目半,W,-2,4,-4,-14
37887,曹薰铉,宋泰坤,B+R,B,3,0,-1,9
37906,黄奕中,曹薰铉,B+7.5,B,0,6,-2,-24
38026,曹薰铉,元晟溱,白中盘胜,W,-2,3,-2,16
38118,姜东润,曹薰铉,黑胜半目,B,0,9,0,-11
38218,朴之勋,曹薰铉,白胜8目半,W,-2,9,-4,-8
38374,洪旼杓,曹薰铉,白胜10目半,W,0,3,-2,1
38681,曹薰铉,金秀壮,黑中盘胜,B,1,-8,1,-7
38748,曹薰铉,白洪淅,黑中盘胜,B,0,-7,-1,13
38751,赵汉乘,曹薰铉,黑胜2目半,B,1,6,3,-11
39215,曹薰铉,金主镐,B+R,B,-1,0,0,27
39271,曹薰铉,元晟溱,W+R,W,-1,4,0,19
39575,朴正祥,曹薰铉,B+0.5,B,-1,-2,-2,6
40220,曹薰铉,尹峻相,W+R,W,1,7,4,-13
40274,陈耀烨,曹薰铉,B+1.5,B,4,7,4,10
40303,李昌镐,曹薰铉,B+4.5,B,-1,1,-2,-18
40621,赵汉乘,曹薰铉,B+0.5,B,-1,-1,-1,-5
40697,崔明勋,曹薰铉,W+R,W,-4,2,-4,-10
40754,李世石,曹薰铉,B+R,B,2,6,1,-2
41154,曹薰铉,金承俊,B+R,B,-1,3,-1,-4
47621,曹薰铉,姜东润,B+R,B,-10,-10,-8,-13
47990,韩雄奎,曹薰铉,W+0.5,W,-1,6,-2,-7
48330,朴正祥,曹薰铉,W+3.5,W,1,-2,0,-11
48340,曹薰铉,金东熙,B+R,B,3,8,10,16
48342,金升宰,曹薰铉,B+R,B,0,-1,-1,-26
48367,曹薰铉,金孝坤,B+R,B,0,4,-1,2
48402,常昊,曹薰铉,B+11.5,B,1,-7,1,10
48410,曹薰铉,鲁佳,B+R,B,-2,-2,0,2
48421,朴永训,曹薰铉,黑胜 白超时,B,0,0,6,-5
48595,曹薰铉,李廷宇,W+R,W,-1,2,0,20
48601,安成浚,曹薰铉,W+R,W,-2,1,-1,7
48930,姜儒泽,曹薰铉,B+R,B,1,-5,7,5
49047,曹薰铉,古力,W+0.5,W,0,-2,2,3
49075,曹薰铉,车修权,B+R,B,4,0,1,-3
49076,曹薰铉,安官旭,B+3.5,B,1,-3,0,4
49077,梁宰豪,曹薰铉,W+11.5,W,-1,-1,-1,5
49078,曹薰铉,徐能旭,B+4.5,B,4,2,-4,-7
49079,徐奉洙,曹薰铉,B+R,B,1,-1,1,-2
49340,曹薰铉,聂卫平,黑棋超时胜,B,1,-2,0,3
49341,曹薰铉,马晓春,白棋超时胜,W,3,4,5,0
49346,曹薰铉,朴廷桓,W+6.5,W,-1,5,1,-10
49769,曹薰铉,古力,W+0.5,W,0,-2,2,3
49812,李映九,曹薰铉,黑胜4目半,B,-3,0,-5,-28
49831,曹薰铉,安官旭,黑胜3目半,B,1,-3,0,4
49837,睦镇硕,曹薰铉,黑中盘胜,B,-3,2,1,2
49872,曹薰铉,朴永训,黑中盘胜,B,-2,1,-3,-3
49976,高根台,曹薰铉,黑中盘胜,B,-2,0,-2,-29
50035,李映九,曹薰铉,黑中盘胜,B,-1,5,1,-3
50156,曹薰铉,尹盛铉,B+R,B,2,6,3,-1
50486,曹薰铉,李泰贤,B+R,B,0,3,0,-8
50867,李昌镐,曹薰铉,黑中盘胜,B,7,1,8,20
50912,李昌镐,曹薰铉,B+R,B,1,-1,0,2
51058,小泽一郎,曹薰铉,B+7,B,1,4,2,-15
51858,曹薰铉,尹峻相,B+R,B,1,2,0,18
51864,周俊勋,曹薰铉,W+0.5,W,2,2,-2,-4
51914,高在熙,曹薰铉,W+19.5,W,2,3,3,-30
51939,安成浚,曹薰铉,B+1.5,B,1,-2,3,-2
54120,芮乃伟,曹薰铉,W+R,W,-1,3,-2,-4
54121,曹薰铉,赵惠连,B+R,B,-3,-3,-4,19
54122,曹薰铉,朴志恩,W+4.5,W,-2,0,-5,8
54415,金基宪,曹薰铉,W+R,W,2,4,2,-9
54428,曹薰铉,朱亨煜,B+R,B,0,1,15,-17
55064,曹薰铉,温昭珍,B+R,B,5,-3,4,4
55375,丁伟,曹薰铉,B+R,B,1,-2,2,-18
55468,徐奉洙,曹薰铉,W+0.5,W,0,11,-2,6
55634,曹薰铉,姜东润,W+0.5,W,1,10,0,-10
55775,金庭贤,曹薰铉,黑中盘胜,B,-1,3,-1,8
56102,郑成福,曹薰铉,W+1.5,W,0,-2,3,-13
56171,王尧,曹薰铉,B+0.5,B,-3,-1,-1,-27
56326,曹薰铉,白洪淅,黑胜2目半,B,-1,7,-1,5
56385,金昇宰,曹薰铉,黑中盘胜,B,1,5,0,-30
56469,朴正祥,曹薰铉,B+5.5,B,-1,-1,1,4
56878,张秀英,曹薰铉,W+R,W,-1,9,-1,-14
56933,徐奉洙,曹薰铉,W+4.5,W,1,2,-2,-16
56942,曹薰铉,李相勋,W+2.5,W,0,-2,1,16
56966,曹薰铉,朴承华,B+R,B,-6,-5,-6,16
56971,金志锡,曹薰铉,B+R,B,1,7,12,11
57211,徐奉洙,曹薰铉,W+14.5,W,1,2,1,6
57212,曹薰铉,徐奉洙,B+2.5,B,1,6,1,18
57213,曹薰铉,权甲龙,B+11.5,B,-1,3,-1,2
57432,曹薰铉,结城聪,W+1.5,W,-2,1,-1,-2
58572,金基宪,曹薰铉,W+10.5,W,0,0,2,-7
58650,睦镇硕,曹薰铉,B+R,B,-5,-6,-9,-22
58833,李瑟娥,曹薰铉,W+R,W,1,0,2,8
59394,曹薰铉,李多慧,B+3.5,B,-3,-10,-1,0
59395,曹薰铉,朴志娟,B+1.5,B,-2,3,1,12
59396,文度媛,曹薰铉,W+R,W,-1,-1,1,-5
59478,曹薰铉,李昌镐,W+R,W,1,-9,7,7
59487,金志锡,曹薰铉,B+R,B,-1,2,0,13
59872,徐能旭,曹薰铉,B+R,B,-3,-5,-5,-7
59873,朴映璨,曹薰铉,W+18.5,W,-2,-3,-4,-5
61016,金娜贤,曹薰铉,W+0.5,W,-2,-4,-3,-8
61056,曹薰铉,吴政娥,B+3.5,B,-3,1,-1,17
61181,金美里,曹薰铉,W+R,W,-2,1,2,-14
61187,李瑟娥,曹薰铉,W+R,W,1,5,-1,6
61334,曹薰铉,赵惠连,B+R,B,1,5,1,25
61350,权孝珍,曹薰铉,B+R,B,2,3,0,-13
61756,聂卫平,曹薰铉,W+R,W,-1,4,1,2
61764,曹薰铉,聂卫平,B+R,B,3,6,-1,13
61962,曹薰铉,金起用,W+9.5,W,-1,1,5,23
63063,朴进率,曹薰铉,B+R,B,0,-7,2,4
63176,曹薰铉,胡耀宇,W+R,W,3,1,2,-10
63212,李元道,曹薰铉,W+R,W,-1,2,-1,6
63703,曹薰铉,睦镇硕,W+R,W,1,-3,2,3
63940,曹薰铉,韩态熙,W+R,W,4,3,3,7
63993,曹薰铉,刘昌赫,B+4.5,B,0,0,2,-20
64313,朴珉奎,曹薰铉,B+6.5,B,-4,5,-4,-16
64692,元晟溱,曹薰铉,B+R,B,-1,2,0,5
65638,曹薰铉,韩态熙,B+R,B,1,0,6,-1
67929,曹薰铉,李夏辰,B+R,B,-1,5,-1,9
68088,曹薰铉,金伸英,B+11.5,B,-1,5,-2,-4
68179,俞在星,曹薰铉,W+8.5,W,0,3,0,-7
68269,曹薰铉,金成进,B+6.5,B,2,3,1,7
69537,曹薰铉,崔精,B+0.5,B,0,7,0,-1
69540,金秀真,曹薰铉,W+R,W,2,-3,-2,-6
69584,朴炤炫,曹薰铉,W+R,W,-3,4,-6,-5
69664,权孝珍,曹薰铉,W+R,W,0,0,-2,-8
69780,朴志恩,曹薰铉,W+R,W,1,-1,2,-12
69784,曹薰铉,金惠临,B+20.5,B,-5,6,-9,-12
72030,曹薰铉,申真谞,B+R,B,1,4,3,-3
72438,徐能旭,曹薰铉,W+0.5,W,0,-4,-1,-10
72448,崔圭丙,曹薰铉,W+R,W,-1,7,0,-2
75381,江鸣久,曹薰铉,白胜3又1/4子,W,-1,7,-3,-1
78445,曹薰铉,金日焕,白1又1/4子胜,W,1,5,2,6
78485,常  昊,曹薰铉,黑中盘胜,B,0,4,-1,0
78977,曹薰铉,吴政娥,白棋半目胜,W,0,0,-1,-13
82467,曹薰铉,徐奉洙,黑棋2目半胜！,B,0,7,-3,-17
83859,尹峻相,曹薰铉,黑棋中盘胜！,B,1,1,0,-9
86749,曹薰铉,徐奉洙,黑棋中盘胜！,B,1,-4,1,3
86795,金日焕,曹薰铉,白棋中盘胜!,W,8,4,6,-3
94338,崔圭丙,曹薰铉,白3目半胜,W,-4,2,-2,0
97121,曹薰铉,金日焕,黑中盘胜,B,-1,-1,-2,-21
97122,罗钟勋,曹薰铉,白中盘胜,W,-1,6,2,16
97263,徐奉洙,曹薰铉,白中盘胜,W,1,7,5,5
109576,曹薰铉,林海峰,黑中盘胜,B,1,-1,0,-11
109600,聂卫平,曹薰铉,白中盘胜,W,-1,5,1,-6
130493,曹薰铉,徐奉洙,黑中盘胜,B,4,4,4,6
130575,朴志恩,曹薰铉,白5目半胜,W,0,4,-2,1
134250,刘昌赫,曹薰铉,黑中盘胜,B,-2,3,-2,7
134369,曹薰铉,徐奉洙,黑中盘胜,B,3,-3,-1,-1
137473,曹薰铉,朴永训,白中盘胜,W,2,1,7,26
163898,徐能旭,曹薰铉,白中盘胜,W,-2,2,0,-1
395859,权七胜,曹薰铉,黑胜1目,B,1,6,1,-14
1103165,仲邑堇,曹薰铉,白中盘胜,W,2,1,2,-13
4684727,曹薰铉,聂卫平,黑棋中盘胜,B,-1,4,0,-24
263,奥田彩,谢依旻,W+5.5,W,3,11,13,-11
342,谢依旻,奥田彩,B+R,B,5,-8,5,-6
478,奥田彩,谢依旻,W+4.5,W,0,1,1,16
566,谢依旻,石田芳夫,W+4.5,W,0,-2,-1,5
644,谢依旻,志田达哉,W+R,W,2,-4,4,-9
861,谢依旻,大泽奈留美,B+R,B,4,2,6,-9
1005,石井茜,谢依旻,W+R,W,-1,-2,0,11
1032,谢依旻,王铭琬,W+0.5,W,-1,-3,-1,-12
58631,谢依旻,向井千瑛,B+R,B,3,4,4,2
61800,谢依旻,白石勇一,B+R,B,1,-5,3,14
61806,下坂美织,谢依旻,W+R,W,-1,2,-1,-19
61811,谢依旻,内田修平,W+0.5,W,-1,2,-1,16
61829,谢依旻,唐奕,B+5.5,B,2,-1,1,-6
61835,金美里,谢依旻,W+R,W,-1,1,0,16
62119,谢依旻,山田规三生,B+R,B,2,0,1,12
62131,青木喜久代,谢依旻,W+R,W,-1,-3,2,-7
62274,谢依旻,青木喜久代,W+9.5,W,-2,4,-3,-31
62387,青木喜久代,谢依旻,B+R,B,-1,6,1,3
62419,谢依旻,羽根直树,W+R,W,1,2,2,9
62470,谢依旻,万波奈穗,B+4.5,B,1,-7,1,-3
62518,向井千瑛,谢依旻,W+15.5,W,-3,6,-3,-13
62686,谢依旻,向井千瑛,B+1.5,B,0,5,4,9
63005,谢依旻,王晨星,B+R,B,-5,-12,-7,-6
63008,谢依旻,於之莹,W+R,W,3,-6,4,-6
63133,林汉杰,谢依旻,B+3.5,B,2,-8,0,5
63243,王晨星,谢依旻,B+R,B,-1,6,-1,-4
63263,黑嘉嘉,谢依旻,W+R,W,5,2,-3,19
63280,谢依旻,朴志恩,W+R,W,-3,-3,1,-11
63502,富士田明彦,谢依旻,B+0.5,B,1,-4,1,13
63680,谢依旻,三村智保,W+R,W,-1,7,-5,-5
64385,苏耀国,谢依旻,W+R,W,-1,-2,-2,20
64386,一力辽,谢依旻,W+R,W,0,-5,2,-7
65732,安斋伸彰,谢依旻,B+R,B,0,-3,0,1
65850,谢依旻,金泽真,W+R,W,-2,-3,-2,-9
65900,谢依旻,清成哲也,W+3.5,W,-1,2,-1,-7
66057,谢依旻,李赫,B+R,B,0,4,0,0
66318,於之莹,谢依旻,B+R,B,0,2,1,17
66733,谢依旻,青木喜久代,B+0.5,B,2,4,1,10
66925,谢依旻,奥田彩,B+R,B,3,-2,3,19
67333,青木喜久代,谢依旻,W+R,W,-4,2,-1,8
67507,奥田彩,谢依旻,W+5.5,W,0,3,2,-1
67564,谢依旻,大渊浩太郎,W+R,W,2,0,4,10
67673,谢依旻,富士田明彦,W+R,W,3,4,3,12
67792,朴志恩,谢依旻,B+R,B,0,11,1,33
68484,谢依旻,李玟真,W+3.5,W,-3,1,-2,-5
69634,谢依旻,王晨星,W+R,W,-1,6,0,-9
70349,向井千瑛,谢依旻,B+R,B,1,-1,-2,-15
70419,谢依旻,向井千瑛,B+3.5,B,0,-2,-1,13
70957,向井千瑛,谢依旻,B+3.5,B,1,6,-3,8
71360,谢依旻,向井千瑛,B+R,B,-1,1,4,23
71674,但马慎吾,谢依旻,B+1.5,B,2,0,0,12
72619,一力辽,谢依旻,B+R,B,-2,-4,-3,23
74755,谢依旻,中小野田智己,B+0.5,B,0,-5,2,-10
74887,谢依旻,青木喜久代,B+R,B,-1,-3,-2,9
75397,潘善琪,谢依旻,黑中盘胜,B,-1,0,-1,4
75401,结城聪,谢依旻,B+R,B,1,-4,1,-7
75472,加藤启子,谢依旻,B+1.5,B,-2,0,5,12
75496,谢依旻,加藤启子,B+R,B,1,1,1,-27
75513,青木喜久代,谢依旻,W+R,W,2,-1,1,1
76000,於之莹,谢依旻,B+R,B,2,1,0,-20
76168,谢依旻,加藤启子,B+R,B,-1,0,-3,7
79132,谢依旻,芮乃伟,白棋中盘胜,W,2,3,3,24
90641,铃木步,谢依旻,白棋中盘胜!,W,-2,5,1,-6
94583,谢依旻,宋容慧,白中盘胜,W,-3,-4,-2,2
97274,宋容慧,谢依旻,黑中盘胜,B,3,-2,2,2
97398,谢依旻,张凯馨,黑中盘胜,B,1,-2,0,-17
97413,金惠敏,谢依旻,黑1又3/4子胜,B,0,-6,-2,-3
100022,石井茜,谢依旻,白6目半胜,W,1,0,2,4
100142,祷阳子,谢依旻,白10目半胜,W,-3,-1,-3,-7
103349,谢依旻,王景怡,白1目半胜,W,2,0,2,6
106531,铃木步,谢依旻,白3目半胜,W,1,1,-2,9
130522,藤泽里菜,谢依旻,白中盘胜,W,0,-1,0,12
132083,梅泽由香里,谢依旻,白半目胜,W,5,8,3,22
133377,谢依旻,梅泽由香里,黑2目半胜,B,-3,1,-2,-10
149148,谢依旻,金彩瑛,黑中盘胜,B,1,5,4,3
149778,谢依旻,鲁佳,黑中盘胜,B,0,-3,-3,-26
149796,朴志娟,谢依旻,黑中盘胜,B,3,-1,2,5
166543,甲田明子,谢依旻,白中盘胜,W,-2,3,0,-2
180210,向井千瑛,谢依旻,白胜2.5目,W,-2,-5,-8,2
